work_year,job_title,job_category,salary_currency,salary,salary_in_usd,experience_level,employment_type,work_setting,company_location,company_size
2022,Data Engineer,Data Engineering,USD,250000,250000,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,63000,63000,Senior,Full-time,In-person,United States,M
2022,Analytics Engineer,Leadership and Management,USD,130000,130000,Entry-level,Full-time,Hybrid,United States,L
2022,Data Engineer,Data Engineering,USD,100000,100000,Senior,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,USD,80000,80000,Senior,Full-time,In-person,United States,L
2022,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,In-person,United States,L
2022,Data Scientist,Data Science and Research,USD,100000,100000,Senior,Full-time,In-person,United States,L
2022,Data Specialist,Data Management and Strategy,USD,221300,221300,Senior,Full-time,Remote,United States,L
2022,Data Specialist,Data Management and Strategy,USD,148700,148700,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,USD,30000,30000,Entry-level,Full-time,Remote,United Kingdom,L
2022,Data Analyst,Data Analysis,EUR,27000,28368,Entry-level,Full-time,Hybrid,France,M
2022,Data Engineer,Data Engineering,GBP,74000,91118,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,50000,61566,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Scientist,Data Science and Research,EUR,58000,60938,Mid-level,Full-time,Remote,Germany,S
2022,Data Science Manager,Data Science and Research,USD,249260,249260,Senior,Full-time,In-person,United States,M
2022,Data Science Manager,Data Science and Research,USD,185400,185400,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,170000,170000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,130000,130000,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,GBP,65000,80036,Mid-level,Full-time,Hybrid,United Kingdom,M
2022,Data Analyst,Data Analysis,USD,128875,128875,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,93700,93700,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,136260,136260,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,109280,109280,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,USD,92000,92000,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,200000,200000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,160000,160000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,GBP,110000,135446,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,85000,104663,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Analyst,Data Analysis,USD,117000,117000,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,99450,99450,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,129000,129000,Entry-level,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,86000,86000,Entry-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,In-person,United States,L
2022,Data Scientist,Data Science and Research,USD,119300,119300,Senior,Full-time,In-person,United States,L
2022,Business Data Analyst,Data Analysis,USD,100000,100000,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,USD,25000,25000,Mid-level,Full-time,Hybrid,Turkey,M
2022,Data Analyst,Data Analysis,SGD,90000,65257,Mid-level,Full-time,Hybrid,Singapore,M
2022,AI Scientist,Machine Learning and AI,USD,200000,200000,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Developer,Machine Learning and AI,USD,180000,180000,Entry-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,USD,153000,153000,Mid-level,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,210000,210000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,100000,100000,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,150075,150075,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,110925,110925,Senior,Full-time,Remote,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,USD,22800,22800,Mid-level,Full-time,Remote,Egypt,M
2022,Data Scientist,Data Science and Research,USD,160000,160000,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,USD,92000,92000,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,USD,202900,202900,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,USD,131300,131300,Senior,Full-time,Remote,United States,L
2020,Data Analyst,Data Analysis,EUR,20000,22809,Entry-level,Full-time,Remote,Portugal,M
2022,Data Analyst,Data Analysis,USD,15000,15000,Entry-level,Full-time,In-person,Indonesia,L
2022,Data Engineer,Data Engineering,USD,175000,175000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,135000,135000,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,AUD,193000,133766,Senior,Full-time,Remote,Australia,L
2022,Machine Learning Engineer,Machine Learning and AI,USD,83000,83000,Entry-level,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,GBP,75000,92350,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,55000,67723,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Scientist,Data Science and Research,USD,186000,186000,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,148800,148800,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,112900,112900,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,90320,90320,Senior,Full-time,In-person,United States,M
2022,ML Engineer,Machine Learning and AI,USD,240000,240000,Senior,Full-time,In-person,United States,M
2022,ML Engineer,Machine Learning and AI,USD,160000,160000,Senior,Full-time,In-person,United States,M
2022,Data Science Manager,Data Science and Research,USD,300000,300000,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,USD,200000,200000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,EUR,62500,65666,Mid-level,Full-time,Hybrid,Germany,S
2022,AI Scientist,Machine Learning and AI,USD,200000,200000,Mid-level,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,GBP,95000,116976,Mid-level,Full-time,In-person,United Kingdom,M
2022,Machine Learning Engineer,Machine Learning and AI,GBP,75000,92350,Mid-level,Full-time,In-person,United Kingdom,M
2022,AI Scientist,Machine Learning and AI,USD,120000,120000,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,112900,112900,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,90320,90320,Senior,Full-time,Remote,United States,M
2022,Data Analytics Manager,Leadership and Management,USD,145000,145000,Senior,Full-time,Remote,United States,M
2022,Data Analytics Manager,Leadership and Management,USD,105400,105400,Senior,Full-time,Remote,United States,M
2020,Data Scientist,Data Science and Research,EUR,43200,49268,Entry-level,Full-time,In-person,Germany,S
2022,Data Engineer,Data Engineering,GBP,90000,110820,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,75000,92350,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Scientist,Data Science and Research,USD,215300,215300,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,USD,158200,158200,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,209100,209100,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,154600,154600,Senior,Full-time,Remote,United States,L
2022,Data Analyst,Data Analysis,USD,115934,115934,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,81666,81666,Senior,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,175000,175000,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,155000,155000,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,EUR,80000,84053,Mid-level,Full-time,Remote,Germany,M
2022,Data Analyst,Data Analysis,USD,164000,164000,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,132000,132000,Senior,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,170000,170000,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,123000,123000,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,189650,189650,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,164996,164996,Senior,Full-time,In-person,United States,M
2022,ETL Developer,Data Engineering,EUR,50000,52533,Mid-level,Full-time,In-person,Greece,M
2022,ETL Developer,Data Engineering,EUR,50000,52533,Mid-level,Full-time,In-person,Greece,M
2022,Lead Data Engineer,Data Engineering,CAD,150000,115222,Executive,Full-time,Remote,Canada,S
2022,Data Engineer,Data Engineering,USD,165400,165400,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,132320,132320,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,208775,208775,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,USD,147800,147800,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,136994,136994,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,USD,101570,101570,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,128875,128875,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,USD,93700,93700,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,GBP,28500,35093,Entry-level,Full-time,Remote,United Kingdom,L
2022,Data Engineer,Data Engineering,USD,183600,183600,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,USD,100800,100800,Senior,Full-time,Remote,United States,L
2022,Data Analyst,Data Analysis,GBP,40000,49253,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Analyst,Data Analysis,GBP,30000,36940,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Analyst,Data Analysis,EUR,40000,42026,Mid-level,Full-time,Remote,Spain,M
2022,Data Analyst,Data Analysis,EUR,30000,31520,Mid-level,Full-time,Remote,Spain,M
2022,Data Engineer,Data Engineering,EUR,80000,84053,Mid-level,Full-time,Remote,Spain,M
2022,Data Engineer,Data Engineering,EUR,70000,73546,Mid-level,Full-time,Remote,Spain,M
2022,Data Engineer,Data Engineering,GBP,80000,98506,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,70000,86193,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,EUR,80000,84053,Mid-level,Full-time,Remote,Greece,M
2022,Data Engineer,Data Engineering,EUR,70000,73546,Mid-level,Full-time,Remote,Greece,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,189650,189650,Senior,Full-time,In-person,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,USD,164996,164996,Senior,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,EUR,40000,42026,Mid-level,Full-time,Remote,Greece,M
2022,Data Analyst,Data Analysis,EUR,30000,31520,Mid-level,Full-time,Remote,Greece,M
2022,Data Engineer,Data Engineering,GBP,75000,92350,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,60000,73880,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Scientist,Data Science and Research,USD,215300,215300,Senior,Full-time,In-person,United States,L
2022,Data Scientist,Data Science and Research,USD,140400,140400,Senior,Full-time,In-person,United States,L
2022,Data Engineer,Data Engineering,EUR,60000,63040,Mid-level,Full-time,Remote,Spain,M
2022,Data Engineer,Data Engineering,EUR,45000,47280,Mid-level,Full-time,Remote,Spain,M
2022,Data Scientist,Data Science and Research,USD,260000,260000,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,USD,180000,180000,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,GBP,55000,67723,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Scientist,Data Science and Research,GBP,35000,43096,Mid-level,Full-time,In-person,United Kingdom,M
2022,Data Engineer,Data Engineering,EUR,60000,63040,Mid-level,Full-time,Remote,Greece,M
2022,Data Engineer,Data Engineering,EUR,45000,47280,Mid-level,Full-time,Remote,Greece,M
2022,Data Engineer,Data Engineering,GBP,60000,73880,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,GBP,45000,55410,Mid-level,Full-time,Remote,United Kingdom,M
2021,Machine Learning Engineer,Machine Learning and AI,EUR,43200,51064,Mid-level,Full-time,Hybrid,Italy,L
2022,Data Science Engineer,Data Science and Research,USD,60000,60000,Senior,Full-time,Remote,Mexico,L
2022,Data Engineer,Data Engineering,USD,82900,82900,Mid-level,Full-time,In-person,United States,M
2022,Data Engineer,Data Engineering,USD,63900,63900,Mid-level,Full-time,In-person,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,USD,160000,160000,Mid-level,Full-time,Remote,United States,L
2022,Machine Learning Scientist,Machine Learning and AI,USD,112300,112300,Mid-level,Full-time,Remote,United States,L
2022,Data Science Manager,Data Science and Research,USD,241000,241000,Mid-level,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,USD,159000,159000,Mid-level,Full-time,Remote,United States,M
